Time (s),Ankle Position (deg),Ankle Velocity (deg/s),Cable 1 Tension,Cable 2 Tension,Motor Position (rad),Motor Velocity (rad/s),Motor Torque (Nm),Motor Temperature (C)
5.669997624994721,-0.0054931640625,0.0,2.05252742767334,2.4893040657043457,2.3561840057373047,0.2967033386230469,-0.0036630630493164062,66
5.671888583980035,-0.0054931640625,0.0,2.05252742767334,2.4893040657043457,2.3561840057373047,0.20878982543945312,-0.01831531524658203,66
5.671932167024352,-0.0054931640625,0.0,2.046886444091797,2.4909157752990723,2.3561840057373047,0.20878982543945312,-0.01831531524658203,66
5.703010833996814,-0.0054931640625,0.0,2.046886444091797,2.4909157752990723,2.3561840057373047,0.20878982543945312,-0.01831531524658203,66
5.703026709030382,-0.0054931640625,0.0,2.046886444091797,2.4909157752990723,2.3561840057373047,0.20878982543945312,-0.01831531524658203,66
5.70303774997592,0.0,0.0,2.046886444091797,2.4909157752990723,2.3561840057373047,0.20878982543945312,-0.01831531524658203,66
5.7299344590283,0.0,0.0,2.0404393672943115,2.495750904083252,2.3561840057373047,0.20878982543945312,-0.01831531524658203,66
5.7326410000096075,-0.0054931640625,0.0,2.0404393672943115,2.495750904083252,2.3561840057373047,0.20878982543945312,-0.01831531524658203,66
5.732727667025756,-0.0054931640625,0.0,2.0404393672943115,2.495750904083252,2.3561840057373047,-0.0549468994140625,-0.0036630630493164062,66
5.759855750016868,0.0,0.0,2.0404393672943115,2.495750904083252,2.3561840057373047,-0.0549468994140625,-0.0036630630493164062,66
5.760765291983262,0.0,0.0,2.0404393672943115,2.495750904083252,2.3561840057373047,0.010990142822265625,-0.010989189147949219,66
5.760819124989212,0.0,0.0,2.0460805892944336,2.4917216300964355,2.3561840057373047,0.010990142822265625,-0.010989189147949219,66
5.789484791981522,0.0,0.0,2.0460805892944336,2.4917216300964355,2.3561840057373047,0.010990142822265625,-0.010989189147949219,66
5.791318459028844,0.0,0.0,2.0460805892944336,2.4917216300964355,2.3561840057373047,0.010990142822265625,-0.010989189147949219,66
5.791365917015355,0.0,0.0,2.0460805892944336,2.4917216300964355,2.3561840057373047,0.010990142822265625,-0.010989189147949219,66
5.82165266701486,0.0,0.0,2.0517215728759766,2.4836628437042236,2.3561840057373047,0.010990142822265625,-0.010989189147949219,66
5.821814334020019,-0.0054931640625,0.0,2.0517215728759766,2.4836628437042236,2.3561840057373047,0.010990142822265625,-0.010989189147949219,66
5.821834124973975,-0.0054931640625,0.0,2.0517215728759766,2.4836628437042236,2.3561840057373047,0.010990142822265625,-0.0036630630493164062,66
5.849062083987519,-0.0054931640625,0.0,2.0517215728759766,2.4836628437042236,2.3561840057373047,0.010990142822265625,-0.0036630630493164062,66
5.850090708991047,-0.0054931640625,0.0,2.0517215728759766,2.4836628437042236,2.3561840057373047,0.07692337036132812,-0.0036630630493164062,66
5.850177042011637,-0.0054931640625,0.0,2.05252742767334,2.486886501312256,2.3561840057373047,0.07692337036132812,-0.0036630630493164062,66
5.880185874993913,-0.0054931640625,0.0,2.05252742767334,2.486886501312256,2.3561840057373047,0.07692337036132812,-0.0036630630493164062,66
5.880257333978079,-0.0054931640625,0.0,2.05252742767334,2.486886501312256,2.3561840057373047,0.07692337036132812,-0.0036630630493164062,66
5.881133167014923,-0.0054931640625,0.0,2.05252742767334,2.486886501312256,2.3561840057373047,0.07692337036132812,-0.0036630630493164062,66
5.908882208983414,0.0,0.0,2.05252742767334,2.486886501312256,2.3561840057373047,0.07692337036132812,-0.0036630630493164062,66
5.913618375023361,0.0,0.0,2.05252742767334,2.486886501312256,2.3561840057373047,0.25274658203125,-0.0036630630493164062,66
5.9136357919778675,0.0,0.0,2.04769229888916,2.4893040657043457,2.3561840057373047,0.25274658203125,-0.0036630630493164062,66
5.939443124982063,0.0,0.0,2.04769229888916,2.4893040657043457,2.3561840057373047,0.25274658203125,-0.0036630630493164062,66
5.94065733399475,0.0,0.0,2.04769229888916,2.4893040657043457,2.3561840057373047,0.25274658203125,-0.0036630630493164062,66
5.94068033399526,0.0,0.0,2.04769229888916,2.4893040657043457,2.3561840057373047,0.25274658203125,-0.0036630630493164062,66
5.972083417000249,0.0,0.0,2.053333282470703,2.48769211769104,2.3561840057373047,0.25274658203125,-0.0036630630493164062,66
5.972237874986604,-0.0054931640625,0.0,2.053333282470703,2.48769211769104,2.3561840057373047,0.25274658203125,-0.0036630630493164062,66
5.972273375024088,-0.0054931640625,0.0,2.053333282470703,2.48769211769104,2.3561840057373047,0.0549468994140625,-0.0036630630493164062,66
5.9990035420050845,-0.0054931640625,0.0,2.053333282470703,2.48769211769104,2.3561840057373047,0.0549468994140625,-0.0036630630493164062,66
6.000309875002131,-0.0054931640625,0.0,2.053333282470703,2.48769211769104,2.3561840057373047,-0.07692337036132812,-0.0036630630493164062,66
6.000589584000409,-0.0054931640625,0.0,2.05252742767334,2.4893040657043457,2.3561840057373047,-0.07692337036132812,-0.0036630630493164062,66
6.028872209019028,-0.0054931640625,0.0,2.05252742767334,2.4893040657043457,2.3561840057373047,-0.07692337036132812,-0.0036630630493164062,66
6.032646583975293,-0.0054931640625,0.0,2.05252742767334,2.4893040657043457,2.3561840057373047,-0.07692337036132812,-0.0036630630493164062,66
6.033170791983139,-0.0054931640625,0.0,2.05252742767334,2.4893040657043457,2.3561840057373047,-0.07692337036132812,-0.0036630630493164062,66
6.060006916988641,-0.0054931640625,0.0,2.0823442935943604,2.498168468475342,2.3561840057373047,-0.07692337036132812,-0.0036630630493164062,66
6.061037042003591,-0.0054931640625,0.0,2.0823442935943604,2.498168468475342,2.3561840057373047,-0.07692337036132812,-0.0036630630493164062,66
6.061117791978177,-0.0054931640625,0.0,2.0823442935943604,2.498168468475342,2.3561840057373047,0.3186798095703125,-0.010989189147949219,66
6.091749624989461,0.0,0.0,2.0823442935943604,2.498168468475342,2.3561840057373047,0.3186798095703125,-0.010989189147949219,66
6.091857250023168,0.0,0.0,2.0823442935943604,2.498168468475342,2.3561840057373047,0.14285659790039062,-0.010989189147949219,66
6.091874459001701,0.0,0.0,2.0517215728759766,2.4884979724884033,2.3561840057373047,0.14285659790039062,-0.010989189147949219,66
6.1199249170022085,0.0,0.0,2.0517215728759766,2.4884979724884033,2.3561840057373047,0.14285659790039062,-0.010989189147949219,66
6.121270124975126,0.0,0.0,2.0517215728759766,2.4884979724884033,2.3561840057373047,0.14285659790039062,-0.010989189147949219,66
