elapsed_time_s,stage_elapsed_time_s,stage_number,device_sample_time,commanded_motor_torque_nm,measured_motor_torque_nm,motor_position_rad,motor_velocity_rad_s,motor_temperature_c,encoder_raw,ankle_angle_deg,ankle_velocity_deg_s,loadcell1,loadcell2
37.72887420799816,0.6805273329955526,14,87509.565463,0.3,0.3040294647216797,6.577592849731445,-0.07692337036132812,66,435,1.669921875,2.90560324414422,-52.31733322143555,-81.8477554321289
37.728999708007905,0.680652833005297,14,87509.56597325,0.3,0.3040294647216797,6.577592849731445,-0.07692337036132812,66,434,1.58203125,-2.872062815501731,-52.31733322143555,-81.8477554321289
37.72905408299994,0.6807072079973295,14,87509.56603225,0.3,0.3040294647216797,6.577592849731445,-0.010990142822265625,66,434,1.58203125,-2.872062815501731,-52.31733322143555,-81.8477554321289
37.76066041601007,0.712313541007461,14,87509.595416042,0.3,0.3040294647216797,6.577592849731445,-0.010990142822265625,66,434,1.58203125,0.0,-52.31733322143555,-81.8477554321289
37.76082470800611,0.7124778330035042,14,87509.596068959,0.3,0.2967033386230469,6.577592849731445,-0.010990142822265625,66,434,1.58203125,0.0,-52.31733322143555,-81.8477554321289
37.76088050000544,0.712533625002834,14,87509.596139209,0.3,0.2967033386230469,6.577592849731445,-0.010990142822265625,66,434,1.58203125,0.0,-52.075740814208984,-81.82091522216797
37.79104258300504,0.7426957080024295,14,87509.62578525,0.3,0.2967033386230469,6.577592849731445,-0.010990142822265625,66,434,1.58203125,0.0,-52.075740814208984,-81.82091522216797
37.79119804099901,0.7428511659963988,14,87509.626245375,0.3,0.2967033386230469,6.577592849731445,-0.010990142822265625,66,434,1.58203125,0.0,-52.075740814208984,-81.82091522216797
37.79124566599785,0.7428987909952411,14,87509.626734167,0.3,0.2967033386230469,6.577592849731445,-0.010990142822265625,66,434,1.58203125,0.0,-52.075740814208984,-81.82091522216797
37.82062979100738,0.7722829160047695,14,87509.655738625,0.3,0.2967033386230469,6.577592849731445,-0.010990142822265625,66,434,1.58203125,0.0,-52.263648986816406,-81.92829895019531
37.820777166009066,0.772430291006458,14,87509.6560895,0.3,0.2967033386230469,6.577592849731445,-0.010990142822265625,66,419,0.263671875,-44.888979089139376,-52.263648986816406,-81.92829895019531
37.820826625000336,0.7724797499977285,14,87509.656143792,0.3,0.2967033386230469,6.577592849731445,-0.07692337036132812,66,419,0.263671875,-44.888979089139376,-52.263648986816406,-81.92829895019531
37.85048004100099,0.8021331659983844,14,87509.685685334,0.3,0.2967033386230469,6.577592849731445,-0.07692337036132812,66,434,1.58203125,44.561938328099,-52.263648986816406,-81.92829895019531
37.850635166003485,0.8022882910008775,14,87509.686227292,0.3,0.27472496032714844,6.577592849731445,-0.34066009521484375,66,434,1.58203125,44.561938328099,-52.263648986816406,-81.92829895019531
37.85099312500097,0.8026462499983609,14,87509.686302917,0.3,0.27472496032714844,6.577592849731445,-0.34066009521484375,66,434,1.58203125,44.561938328099,-52.371028900146484,-81.7403793334961
37.882813165997504,0.8344662909948966,14,87509.71582725,0.3,0.27472496032714844,6.577592849731445,-0.34066009521484375,66,434,1.58203125,44.561938328099,-52.371028900146484,-81.7403793334961
37.88298887500423,0.8346420000016224,14,87509.716348,0.3,0.27472496032714844,6.577592849731445,-0.34066009521484375,66,434,1.58203125,44.561938328099,-52.371028900146484,-81.7403793334961
37.88306583299709,0.8347189579944825,14,87509.716680334,0.3,0.27472496032714844,6.577592849731445,-0.34066009521484375,66,434,1.58203125,0.0,-52.371028900146484,-81.7403793334961
37.90673233300913,0.8583854580065235,14,87509.745531875,0.3,0.27472496032714844,6.577592849731445,-0.34066009521484375,66,434,1.58203125,0.0,-52.344181060791016,-81.87460327148438
37.90717137500178,0.858824499999173,14,87509.746184417,0.3,0.27472496032714844,6.577592849731445,-0.34066009521484375,66,434,1.58203125,0.0,-52.344181060791016,-81.87460327148438
