Time (s),Ankle Position (deg),Ankle Velocity (deg/s),Cable 1 Tension,Cable 2 Tension,Motor Position (rad),Motor Velocity (rad/s),Motor Torque (Nm),Motor Temperature (C)
1.8000000636675395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
