x-axis,3
second,Volt
-0.0250000631487,0
-0.0249995631487,0
-0.0249990631487,0
-0.0249985631487,0
-0.0249980631487,0.000201005
-0.0249975631487,0.00040201
-0.0249970631487,-0.000201005
-0.0249965631487,-0.000201005
-0.0249960631487,-0.00040201
-0.0249955631487,0.000201005
-0.0249950631487,0.000201005
-0.0249945631487,-0.000201005
-0.0249940631487,-0.000201005
-0.0249935631487,0
-0.0249930631487,0
-0.0249925631487,-0.000603015
-0.0249920631487,0.000201005
-0.0249915631487,0
-0.0249910631487,0.000201005
-0.0249905631487,-0.000603015
-0.0249900631487,-0.000603015
-0.0249895631487,0.000201005
-0.0249890631487,-0.000201005
-0.0249885631487,-0.00281407
-0.0249880631487,-0.000201005
-0.0249875631487,0
-0.0249870631487,-0.000201005
-0.0249865631487,0
-0.0249860631487,-0.000201005
-0.0249855631487,0.000201005
-0.0249850631487,0.00040201
-0.0249845631487,-0.00201005
-0.0249840631487,-0.000201005
-0.0249835631487,0
-0.0249830631487,0
-0.0249825631487,0
-0.0249820631487,0
-0.0249815631487,-0.000201005
-0.0249810631487,0.000603015
-0.0249805631487,-0.000201005
-0.0249800631487,-0.000603015
-0.0249795631487,0.000201005
-0.0249790631487,0.00080402
-0.0249785631487,0.000201005
-0.0249780631487,0
-0.0249775631487,-0.00040201
-0.0249770631487,0
-0.0249765631487,0.00040201
-0.0249760631487,-0.000201005
-0.0249755631487,0.000201005
-0.0249750631487,0.00040201
-0.0249745631487,-0.000201005
-0.0249740631487,-0.000201005
-0.0249735631487,-0.00040201
-0.0249730631487,-0.000201005
-0.0249725631487,-0.00040201
-0.0249720631487,0.000201005
-0.0249715631487,-0.000201005
-0.0249710631487,0
-0.0249705631487,-0.000201005
-0.0249700631487,-0.00180905
-0.0249695631487,0.000201005
-0.0249690631487,0
-0.0249685631487,0
-0.0249680631487,-0.00040201
-0.0249675631487,0.00040201
-0.0249670631487,-0.00040201
-0.0249665631487,0
-0.0249660631487,-0.000201005
-0.0249655631487,0.000201005
-0.0249650631487,0.000603015
-0.0249645631487,-0.000603015
-0.0249640631487,0.000201005
-0.0249635631487,-0.000201005
-0.0249630631487,0
-0.0249625631487,-0.00080402
-0.0249620631487,0.000603015
-0.0249615631487,0
-0.0249610631487,0.000201005
-0.0249605631487,-0.00040201
-0.0249600631487,-0.000603015
-0.0249595631487,0.000603015
-0.0249590631487,-0.000201005
-0.0249585631487,0.000201005
-0.0249580631487,-0.000603015
-0.0249575631487,0.000603015
-0.0249570631487,-0.00040201
-0.0249565631487,0
-0.0249560631487,-0.00040201
-0.0249555631487,0.00040201
-0.0249550631487,0.000603015
-0.0249545631487,0
-0.0249540631487,0
-0.0249535631487,-0.00040201
-0.0249530631487,0.000603015
-0.0249525631487,0
-0.0249520631487,0
-0.0249515631487,0.00040201
-0.0249510631487,0.000201005
-0.0249505631487,-0.000201005
-0.0249500631487,-0.00281407
-0.0249495631487,0
-0.0249490631487,0.00040201
-0.0249485631487,0.000201005
-0.0249480631487,-0.00040201
-0.0249475631487,-0.000603015
-0.0249470631487,0.000201005
-0.0249465631487,-0.000201005
-0.0249460631487,-0.000201005
-0.0249455631487,-0.00040201
-0.0249450631487,0.000603015
-0.0249445631487,-0.000201005
-0.0249440631487,-0.000201005
-0.0249435631487,-0.000201005
-0.0249430631487,0.000201005
-0.0249425631487,0.00040201
-0.0249420631487,-0.000201005
-0.0249415631487,0.000201005
-0.0249410631487,-0.000201005
-0.0249405631487,0
-0.0249400631487,-0.00040201
-0.0249395631487,0.00080402
-0.0249390631487,-0.00040201
-0.0249385631487,0.00040201
-0.0249380631487,-0.00040201
-0.0249375631487,-0.00080402
-0.0249370631487,0.000201005
-0.0249365631487,0
-0.0249360631487,0
-0.0249355631487,0
-0.0249350631487,0.000201005
-0.0249345631487,-0.000603015
-0.0249340631487,-0.000201005
-0.0249335631487,0
-0.0249330631487,0.00040201
-0.0249325631487,0.00040201
-0.0249320631487,-0.00040201
-0.0249315631487,-0.000201005
-0.0249310631487,-0.000201005
-0.0249305631487,0
-0.0249300631487,-0.00040201
-0.0249295631487,0
-0.0249290631487,0.000603015
-0.0249285631487,0.00040201
-0.0249280631487,0
-0.0249275631487,-0.00080402
-0.0249270631487,0.00040201
-0.0249265631487,0.00040201
-0.0249260631487,0.00040201
-0.0249255631487,-0.00040201
-0.0249250631487,0.000201005
-0.0249245631487,-0.000201005
-0.0249240631487,0.000201005
-0.0249235631487,0.00080402
-0.0249230631487,-0.000603015
-0.0249225631487,0.000603015
-0.0249220631487,0
-0.0249215631487,0
-0.0249210631487,-0.000603015
-0.0249205631487,0.000201005
-0.0249200631487,-0.00040201
-0.0249195631487,0.00040201
-0.0249190631487,0.000201005
-0.0249185631487,-0.00040201
-0.0249180631487,0.00100503
-0.0249175631487,-0.00040201
-0.0249170631487,0.000201005
-0.0249165631487,-0.000201005
-0.0249160631487,0
-0.0249155631487,-0.00040201
-0.0249150631487,0.00040201
-0.0249145631487,-0.00040201
-0.0249140631487,-0.000603015
-0.0249135631487,0.000201005
-0.0249130631487,-0.00160804
-0.0249125631487,0.00080402
-0.0249120631487,-0.00040201
-0.0249115631487,-0.000201005
-0.0249110631487,0
-0.0249105631487,0.00100503
-0.0249100631487,-0.000603015
-0.0249095631487,0.00120603
-0.0249090631487,0
-0.0249085631487,0.000201005
-0.0249080631487,0.000201005
-0.0249075631487,-0.00080402
-0.0249070631487,0.00040201
-0.0249065631487,0.00040201
-0.0249060631487,0
-0.0249055631487,-0.000603015
-0.0249050631487,0
-0.0249045631487,0
-0.0249040631487,-0.000201005
-0.0249035631487,-0.000201005
-0.0249030631487,-0.000201005
-0.0249025631487,0.000603015
-0.0249020631487,-0.00040201
-0.0249015631487,-0.00080402
-0.0249010631487,-0.000201005
-0.0249005631487,0.00040201
-0.0249000631487,0.000603015
-0.0248995631487,-0.000201005
-0.0248990631487,-0.000201005
-0.0248985631487,-0.000201005
-0.0248980631487,0.00040201
-0.0248975631487,-0.000201005
-0.0248970631487,-0.000201005
-0.0248965631487,0.000603015
-0.0248960631487,-0.000201005
-0.0248955631487,-0.000201005
-0.0248950631487,-0.00040201
-0.0248945631487,-0.000201005
-0.0248940631487,0.000201005
-0.0248935631487,0
-0.0248930631487,0
-0.0248925631487,0
-0.0248920631487,0
-0.0248915631487,-0.00040201
-0.0248910631487,0.00040201
-0.0248905631487,-0.00040201
-0.0248900631487,0
-0.0248895631487,0
-0.0248890631487,0
-0.0248885631487,0
-0.0248880631487,0
-0.0248875631487,0
-0.0248870631487,0
-0.0248865631487,0.000201005
-0.0248860631487,-0.00040201
-0.0248855631487,0
-0.0248850631487,-0.00040201
-0.0248845631487,0.000201005
-0.0248840631487,0
-0.0248835631487,0.000603015
-0.0248830631487,-0.00040201
-0.0248825631487,-0.000201005
-0.0248820631487,0.00040201
-0.0248815631487,-0.00040201
-0.0248810631487,0.000201005
-0.0248805631487,0.000201005
-0.0248800631487,0.00040201
-0.0248795631487,0.000201005
-0.0248790631487,-0.000603015
-0.0248785631487,0
-0.0248780631487,0.000603015
-0.0248775631487,0.000603015
-0.0248770631487,-0.00080402
-0.0248765631487,0.000201005
-0.0248760631487,-0.00040201
-0.0248755631487,0.000201005
-0.0248750631487,0
-0.0248745631487,-0.000201005
-0.0248740631487,0.000201005
-0.0248735631487,0.000201005
-0.0248730631487,-0.000201005
-0.0248725631487,-0.00040201
-0.0248720631487,0.000201005
-0.0248715631487,-0.00040201
-0.0248710631487,0.00040201
-0.0248705631487,0
-0.0248700631487,0.000201005
-0.0248695631487,-0.000201005
-0.0248690631487,-0.00040201
-0.0248685631487,0.000201005
-0.0248680631487,0
-0.0248675631487,0
-0.0248670631487,-0.00040201
-0.0248665631487,0.000201005
-0.0248660631487,-0.00040201
-0.0248655631487,0.000201005
-0.0248650631487,-0.00040201
-0.0248645631487,0.000201005
-0.0248640631487,0.00100503
